date,tags
01/01/2015,"php,mysqli,scandir"
01/01/2015,"php,ios,google-app-engine,upload,content-type"
01/01/2015,"ios,swift,ios-app-extension,custom-keyboard"
01/01/2015,"java,unit-testing,testng,jmockit"
01/01/2015,css
01/01/2015,"database,sybase,sap-ase"
01/01/2015,"ios,xcode,calabash,calabash-ios"
01/01/2015,"node.js,git,web,openshift"
01/01/2015,"git,version-control"
01/01/2015,"wpf,xaml,animation,datagrid,storyboard"
01/01/2015,"emacs,clojure"
01/01/2015,"java,tomcat,jersey"
01/01/2015,php
01/01/2015,"c,pebble-watch,cloudpebble"
01/01/2015,"python,list,csv,python-3.x,pearson"
01/01/2015,"javascript,jquery,jquery-animate"
01/01/2015,"ruby-on-rails-4,rspec,module,ruby-2.0"
01/01/2015,tcl
01/01/2015,three.js
01/01/2015,ember.js
01/01/2015,"javascript,svg,d3.js,force-layout"
01/01/2015,"php,sql,web-crawler,currency,roblox"
01/01/2015,"python,import,pygame"
01/01/2015,"css,angularjs,html"
01/01/2015,"php,mysql,cakephp,cakephp-3.0"
01/01/2015,"r,plot,ggplot2,rstudio,rpres"
01/01/2015,"asp.net,asp.net-mvc,owin,katana"
01/01/2015,"html,ios,css,google-chrome,emoticons"
01/01/2015,"c++,c,math,linker-errors,c++builder-xe4"
01/01/2015,"regex,bash,grep,cut"
01/01/2015,gnu-screen
01/01/2015,"excel,excel-2007,vba"
01/01/2015,"sails.js,waterline,model-associations"
01/01/2015,"java,android,eclipse"
01/01/2015,"c#,database,listbox"
01/01/2015,"google-apps-script,google-sheets,google-admin-sdk,google-groups"
01/01/2015,"javascript,jquery,html,css"
01/01/2015,"ios,objective-c,cocoa-touch,uinavigationcontroller"
01/01/2015,"postgresql,sorting"
01/01/2015,"java,image"
01/01/2015,"php,wordpress"
01/01/2015,"c++,multithreading,c++11,thread-safety,singleton"
01/01/2015,"oop,d3.js,method-chaining"
01/01/2015,"c#,system.reflection"
01/01/2015,jmeter
01/01/2015,meteor
01/01/2015,"macos,swift,nstableview"
01/01/2015,ember.js
01/01/2015,"deployment,meteor"
01/01/2015,"python,ubuntu,cron,ubuntu-14.04"
01/01/2015,"haskell,nix,nix-hydra"
01/01/2015,"arrays,powershell"
01/01/2015,"python,distutils"
01/01/2015,"html,css"
01/01/2015,"node.js,express"
01/01/2015,"elasticsearch,heap-memory"
01/01/2015,"java,oop,reflection"
01/01/2015,"sql,db2"
01/01/2015,"node.js,express"
01/01/2015,"python,file,loops,dictionary"
01/01/2015,"android,sqlite,return"
01/01/2015,"language-agnostic,linguistics"
01/01/2015,"javascript,fullcalendar"
01/01/2015,"xcode,button,swift,uiimage"
01/01/2015,swift
01/01/2015,"django,python-2.7"
01/01/2015,"php,pdo"
01/01/2015,"clojure,ring"
01/01/2015,arduino
01/01/2015,"python,amazon-web-services"
01/01/2015,"sql-server,triggers,transactions"
01/01/2015,"ruby-on-rails,ruby,json"
01/01/2015,"java,android,android-studio"
01/01/2015,"ruby-on-rails,ruby,decorator"
01/01/2015,"php,zend-framework,view,zend-framework2"
01/01/2015,"javascript,google-apps-script,google-sheets"
01/01/2015,"javascript,c#,asp.net,listview,nested"
01/01/2015,java
01/01/2015,"google-app-engine,google-cloud-datastore"
01/01/2015,"c++,arrays,frequency"
01/01/2015,"java,gwt,apache-poi,export-to-excel,export-to-csv"
01/01/2015,"java,serialization,jboss,deserialization"
01/01/2015,"java,android,android-recyclerview,reverse,layout-manager"
01/01/2015,"c,windows,file,time"
01/01/2015,"java,spring,hibernate,maven,web"
01/01/2015,"php,xml,csv,header,fputcsv"
01/01/2015,"python,c++,swig"
01/01/2015,"vb.net,visual-studio"
01/01/2015,"content-management-system,updates,expressionengine"
01/01/2015,"linux,bash,inotifywait"
01/01/2015,"sql,sql-server,sql-server-2008"
01/01/2015,"ios,xcode,swift,uiview,subview"
01/01/2015,"php,mysql,arrays,mysqli"
01/01/2015,apache-pig
01/01/2015,"ios,xcode,swift"
01/01/2015,"sql-server,cross-apply"
01/01/2015,php
01/01/2015,android
01/01/2015,"c#,combobox,nullreferenceexception,crash-reports,dropdownbox"
01/01/2015,java
01/01/2015,"c#,.net"
01/01/2015,"apache,http-redirect"
01/01/2015,"mysql,ruby,sequel,on-duplicate-key"
01/01/2015,"javascript,backbone.js,marionette"
01/01/2015,"php,jquery,ajax,codeigniter"
01/01/2015,"html,css"
01/01/2015,"collada,scenekit"
01/01/2015,"ruby-on-rails,rspec,associations,factory-bot,belongs-to"
01/01/2015,"javascript,google-chrome,events,google-chrome-extension,requirejs"
01/01/2015,"c,assembly,memory-management"
01/01/2015,"ios,objective-c,arrays,object,nsarray"
01/01/2015,"java,bitcoin,bitcoinj"
01/01/2015,powershell
01/01/2015,"java,mysql"
01/01/2015,"node.js,multipartform-data"
01/01/2015,"ios,cocoapods,ios-frameworks"
01/01/2015,"c,sizeof"
01/01/2015,"javascript,forms,validation,select"
01/01/2015,"ios,objective-c,iphone,nsurlconnection,nsurlrequest"
01/01/2015,"android,google-cardboard"
01/01/2015,c++
01/01/2015,"php,apache,.htaccess,mod-rewrite,path"
01/01/2015,"python,mongodb,file,io,flask"
01/01/2015,"jquery,if-statement,jquery-calculation"
01/01/2015,"javascript,php,xampp"
01/01/2015,"excel,vba,macos"
01/01/2015,"html,css"
01/01/2015,"javascript,html,video"
01/01/2015,"javascript,json,angularjs,cordova,ionic-framework"
01/01/2015,"swift,string-formatting"
01/01/2015,"batch-file,parameters,command-prompt"
01/01/2015,"arrays,string,bash,variables,wget"
01/01/2015,"ios,objective-c,swift,parse-platform"
01/01/2015,"ios,xcode,scale"
01/01/2015,"c#,python,logging"
01/01/2015,"java,authentication,single-sign-on,cas"
01/01/2015,"ios,xcode,appcode"
01/01/2015,"delphi,firemonkey,segmentation-fault,delphi-xe7"
01/01/2015,"ios,google-maps,animation,swift,screenshot"
01/01/2015,"c++,qt"
01/01/2015,"objective-c,parse-platform,push-notification"
01/01/2015,"sql,dense-rank"
01/01/2015,"java,xml,xsd,xmlbeans"
01/01/2015,"linux,bash,numbers"
01/01/2015,"optimization,elasticsearch,cluster-computing,logstash,kibana"
01/01/2015,"ollydbg,dumpbin,ntdll"
01/01/2015,"error-handling,django-rest-framework"
01/01/2015,"javascript,php,authentication"
01/01/2015,vb.net
01/01/2015,"r,graph"
01/01/2015,"lua,world-of-warcraft"
01/01/2015,haskell
01/01/2015,"php,arrays,count"
01/01/2015,"javascript,jquery,css,fluid-layout,viewport-units"
01/01/2015,"r,soundex,metaphone"
01/01/2015,"ruby-on-rails,ruby-on-rails-4,ancestry"
01/01/2015,"python,window,pygame"
01/01/2015,"c++,c,macos"
01/01/2015,"r,lapply"
01/01/2015,"post,asp.net-web-api,restsharp"
01/01/2015,"ios,objective-c,iphone"
01/01/2015,"twig,bolt-cms"
01/01/2015,"bash,sed,find"
01/01/2015,"ios,iphone,swift,for-loop,struct"
01/01/2015,"svn,jenkins"
01/01/2015,"mysql,stored-procedures"
01/01/2015,"javascript,jquery"
01/01/2015,"macos,python-2.7,pandas,scipy,py2app"
01/01/2015,ruby-on-rails
01/01/2015,"android,linux,ubuntu,adb,epson"
01/01/2015,"c#,wpf,listview"
01/01/2015,"symfony,dependency-injection,lifecycle"
01/01/2015,"css,transform"
01/01/2015,"excel,vba"
01/01/2015,"c++,templates,type-deduction"
01/01/2015,"linux,shell,numbers"
01/01/2015,"spring,spring-mvc,dependency-injection,scope,resttemplate"
01/01/2015,ssl
01/01/2015,"android,listview,checkbox"
01/01/2015,"javascript,jquery,twitter-bootstrap,multi-select,livesearch"
01/01/2015,"php,arrays,json"
01/01/2015,"python,html,parsing"
01/01/2015,"html,css"
01/01/2015,"python,list"
01/01/2015,"html,css"
01/01/2015,"android,gradle,out-of-memory,robolectric"
01/01/2015,highcharts
01/01/2015,"postgresql,select,plpgsql,dynamic-sql"
01/01/2015,mysql
01/01/2015,"ios,swift,nsmutablearray"
01/01/2015,"java,android,cordova,ionic-framework"
01/01/2015,"android,parse-platform"
01/01/2015,"mysql,ruby-on-rails,ruby,sqlite,has-and-belongs-to-many"
01/01/2015,"c#,ninject"
01/01/2015,"c#,reactiveui"
01/01/2015,"jquery,angularjs,scroll"
01/01/2015,"java,swing,jpanel,jbutton,layout-manager"
01/01/2015,"sql,visual-studio-2010,reporting-services"
01/01/2015,"java,opengl,mouse,lwjgl"
01/01/2015,github
01/01/2015,"javascript,php,android,jquery,ajax"
01/01/2015,"ios,xcode,swift,uiimageview"
01/01/2015,"java,input"
01/01/2015,"objective-c,arrays,initializing"
01/01/2015,"python,string,python-3.x,input,numbers"
01/01/2015,"spring,jsp,spring-mvc"
01/01/2015,"linux,assembly,terminal,runtime-error,nasm"
01/01/2015,"python,random,numbers"
01/01/2015,"android,object,android-listview,android-arrayadapter"
01/01/2015,"vim,nerdtree"
01/01/2015,"macos,jakarta-ee,deployment,jboss,jboss7.x"
01/01/2015,android
01/01/2015,"c++,c++11,reference,rvalue-reference,lvalue"
01/01/2015,"android,groovy,gradle"
01/01/2015,"php,css,laravel,laravel-blade,laravel-5"
01/01/2015,"css,svg,mask,clip"
01/01/2015,"javascript,dom,language-features"
01/01/2015,"javascript,jquery,html,json,rss"
01/01/2015,"c#,windows-phone-8,serialization,json.net"
01/01/2015,python-2.7
01/01/2015,"python,numpy,scipy"
01/01/2015,css
01/01/2015,php
01/01/2015,"c++,doxygen"
01/01/2015,"android,fragment,android-videoview"
01/01/2015,"node.js,npm,karma-runner"
01/01/2015,"php,laravel,collections,eloquent"
01/01/2015,"javascript,html,css"
01/01/2015,"ruby-on-rails,ruby,heroku,rails-activerecord"
01/01/2015,"ruby-on-rails,rspec"
01/01/2015,r
01/01/2015,mysql
01/01/2015,"java,icefaces,wildfly,wildfly-8"
01/01/2015,css
01/01/2015,"java,weka"
01/01/2015,"javascript,css,gulp,gulp-sass"
01/01/2015,"html,css,responsive-design,positioning"
01/01/2015,"java,jpanel,panel,imageicon"
01/01/2015,"c++,dictionary,initialization"
01/01/2015,"java,android,audio"
01/01/2015,"javascript,jquery,angularjs,highcharts,angularjs-directive"
01/01/2015,"javascript,css,visual-studio-2013,bundle,bundles"
01/01/2015,"linux,installation,pycharm,ubuntu-14.04"
01/01/2015,"r,ipython,jupyter-notebook,rpy2"
01/01/2015,"interpreted-language,compiled-language"
01/01/2015,alloy
01/01/2015,adobe-brackets
01/01/2015,"xml,owl,ontology,semantic-web"
01/01/2015,"python,linux"
01/01/2015,"c,windows,dll,lua,lua-api"
01/01/2015,"javascript,css,html"
01/01/2015,codenameone
01/01/2015,"php,symfony,heroku"
01/01/2015,"java,jdbc,derby"
01/01/2015,"php,http-headers"
01/01/2015,"java,swing,actionlistener,jradiobutton"
01/01/2015,stripe-payments
01/01/2015,vb.net
01/01/2015,"javascript,jquery"
01/01/2015,"javascript,meteor"
01/01/2015,"java,eclipse,eclipse-rcp,e4"
01/01/2015,"laravel,sqlite,composer-php"
01/01/2015,"r,ggmap"
01/01/2015,"javascript,html,audio"
01/01/2015,"javascript,node.js,performance"
01/01/2015,"java,regex"
01/01/2015,laravel
01/01/2015,"html,css"
01/01/2015,"python,debian,raspberry-pi,bzip2,pythonbrew"
01/01/2015,"regex,plsql,oracle11g,regexp-replace"
01/01/2015,graphics
01/01/2015,"java,arrays,if-statement,while-loop"
01/01/2015,"python,pandas,dataframe"
01/01/2015,"javascript,prototype,this"
01/01/2015,"email,xampp,mail-server"
01/01/2015,"python,web-scraping,scrapy"
01/01/2015,"java,image-processing,graphics2d,java-2d"
01/01/2015,"c,linux,gcc"
01/01/2015,"cassandra,high-availability,datastax,consistency"
01/01/2015,"php,mysql"
01/01/2015,"javascript,jquery,html,forms,ruby-on-rails-4"
01/01/2015,java
01/01/2015,"ios,objective-c,macos,nsdata"
01/01/2015,"haskell,random,unique"
01/01/2015,"android,android-viewpager"
01/01/2015,"java,if-statement,printing"
01/01/2015,"asp.net-mvc,checkbox,radio-button,radiobuttonfor"
01/01/2015,"ios,xcode,swift,parse-platform,key"
01/01/2015,"javascript,css,node.js,pug,stylus"
01/01/2015,"html,css,fonts"
01/01/2015,"objective-c,cocoapods"
01/01/2015,"nlp,part-of-speech"
01/01/2015,"java,windows,menu,jar,exe"
01/01/2015,"javascript,angularjs"
01/01/2015,"python,django"
01/01/2015,"unity-game-engine,offset"
01/01/2015,"ruby-on-rails,angularjs"
01/01/2015,"sql-server,t-sql,pivot,dynamic-sql,case-statement"
01/01/2015,"java,performance,tomcat,jvm"
01/01/2015,"asp.net,c#-4.0,iis-7"
01/01/2015,openshift
01/01/2015,mysql
01/01/2015,"security,executable"
01/01/2015,"mysql,sql,jpa"
01/01/2015,"javascript,google-chrome,chromecast"
01/01/2015,"c,directory,opendir,dirent.h"
01/01/2015,java
01/01/2015,"java,numbers"
01/01/2015,collision-detection
01/01/2015,"javascript,internet-explorer,html5-canvas"
01/01/2015,"java,random,timer"
01/01/2015,"ios,macos,gamekit"
01/01/2015,php
01/01/2015,"javascript,ajax,modal-dialog,programmatically-created"
01/01/2015,"java,swing,netbeans,jtextarea,system.out"
01/01/2015,swift
01/01/2015,"c#,audio,explorer"
01/01/2015,"html,google-apps-script"
01/01/2015,"c#,xaml,windows-runtime,windows-8.1,win-universal-app"
01/01/2015,"button,detect,livecode"
01/01/2015,"64-bit,machine-code"
01/01/2015,"r,parsing,gwidgets"
01/01/2015,"android,android-view"
01/01/2015,"ios,swift,cloudkit,ckquery"
01/01/2015,"ruby-on-rails,ruby,ruby-on-rails-3"
01/01/2015,"reactive-programming,rxjs"
01/01/2015,"elisp,common-lisp,emacs24"
01/01/2015,prolog
01/01/2015,"java,swing,jscrollpane"
01/01/2015,"javascript,css,asp.net-optimization,bundles"
01/01/2015,clojure
01/01/2015,"html,css,text"
01/01/2015,magento
01/01/2015,"java,android,android-asynctask,sms"
01/01/2015,"delphi,firemonkey,delphi-xe7"
01/01/2015,"c++11,garbage-collection"
01/01/2015,"c,xcode,random,srand,arc4random"
01/01/2015,"go,mgo"
01/01/2015,"python-2.7,amazon-web-services,amazon-kinesis"
01/01/2015,"javascript,post,linkedin-api"
01/01/2015,"unicode,go,terminal,rune"
01/01/2015,swift
01/01/2015,"c#,json,json.net,json-deserialization"
01/01/2015,"rest,http,post,put,idempotent"
01/01/2015,"javascript,php,jquery,iframe"
01/01/2015,batch-file
01/01/2015,"python,django,forms,validation"
01/01/2015,"mysql,sql,indexing"
01/01/2015,"php,magento"
01/01/2015,"linux,shell,parsing,stdout"
01/01/2015,"ubuntu,vim,sudo,sudoers"
01/01/2015,erlang
01/01/2015,"jquery,html,css,asp.net-mvc,validation"
01/01/2015,php
01/01/2015,"android,android-fragments,android-contacts,contactscontract"
01/01/2015,"html,css,nav"
01/01/2015,"wordpress,.htaccess,shared-hosting"
01/01/2015,"javascript,jquery"
01/01/2015,"javascript,date,url"
01/01/2015,codeigniter-2
01/01/2015,"java,libgdx"
01/01/2015,"sql,sql-server,t-sql"
01/01/2015,"c#,sqlite,windows-phone-8"
01/01/2015,"python,raspberry-pi"
01/01/2015,"javascript,serialization,upload,server,fabricjs"
01/01/2015,haskell
01/01/2015,"java,pdfbox,websphere-liberty"
01/01/2015,"html,escaping,line-breaks"
01/01/2015,"javascript,jquery,radio-button,jquery-validate"
01/01/2015,"input,maxlength"
01/01/2015,"linq,entity-framework"
01/01/2015,"php,magento"
01/01/2015,"php,laravel,artisan-migrate"
01/01/2015,ruby-on-rails
01/01/2015,"php,xml"
01/01/2015,"spring,dependency-injection,spring-boot,spring-data-rest"
01/01/2015,"c++,templates,metaprogramming"
01/01/2015,"c#,asp.net-mvc-4"
01/01/2015,angularjs
01/01/2015,"html,css"
01/01/2015,matplotlib
01/01/2015,"c++,algorithm,dynamic-programming"
01/01/2015,"r,yelp"
01/01/2015,"regex,awk"
01/01/2015,"php,mysql,laravel"
01/01/2015,"ruby,ruby-grape,grape-api"
01/01/2015,"python,list"
01/01/2015,"java,class,methods"
01/01/2015,"html,css,sidebar"
01/01/2015,"java,algorithm,dynamic-programming,fibonacci"
01/01/2015,"ios,iphone,xcode,swift,dictionary"
01/01/2015,"android,android-sharing,facebook-share"
01/01/2015,"c#,.net,io,locking,filestream"
01/01/2015,"php,mysql,magento-1.9.1"
01/01/2015,"python,beagleboneblack"
01/01/2015,"sql-server,t-sql,sql-server-2008-r2"
01/01/2015,android
01/01/2015,"php,html,forms,syntax"
01/01/2015,"ios,xcode,ipad,ios7,xcode6"
01/01/2015,"javascript,ruby-on-rails,ajax"
01/01/2015,"android,xml"
01/01/2015,"java,xml,exception,intellij-idea"
01/01/2015,"linux,linker,glibc,static-linking,dynamic-linking"
01/01/2015,"ruby-on-rails,ruby-on-rails-4,mongoid,mongoid4"
01/01/2015,php
01/01/2015,"java,maven,placeholder"
01/01/2015,"java,html,jsp"
01/01/2015,"java,iterator"
01/01/2015,"java,gradle,task,dependency-management"
01/01/2015,"php,arrays"
01/01/2015,"android,listview,android-listview"
01/01/2015,"python,arrays"
01/01/2015,"javascript,load,save,loading,saving-data"
01/01/2015,android
01/01/2015,"java,android,android-layout"
01/01/2015,"javascript,html5-canvas,compare,resemblejs"
01/01/2015,"c#,xml,datareader"
01/01/2015,"docker,cloud9-ide"
01/01/2015,"oracle-database,stored-procedures"
01/01/2015,tomcat
01/01/2015,"android,checkbox,expandablelistview"
01/01/2015,"ios,nsnumber,nsinteger"
01/01/2015,"javascript,php,mysql,email,mysqli"
01/01/2015,"ios,swift,uilabel,nsattributedstring,textcolor"
01/01/2015,"jquery,jquery-ui,jquery-plugins,jquery-ui-datepicker"
01/01/2015,python
01/01/2015,"objective-c,command-line-arguments"
01/01/2015,"java,jsp,rest,jersey,jax-rs"
01/01/2015,"javascript,angularjs,node.js"
01/01/2015,"python,optimization,scipy"
01/01/2015,android
01/01/2015,"c#,sql-server-2008,datagridview"
01/01/2015,"csv,testing,comparison,manual-testing"
01/01/2015,"javascript,polymer,frontend"
01/01/2015,"string,io,fortran,fortran90"
01/01/2015,"java,json,annotations,jackson"
01/01/2015,facebook-access-token
01/01/2015,kdb+
01/01/2015,"php,mysql,arrays"
01/01/2015,c#
01/01/2015,"android,android-listview,arraylist,android-arrayadapter,baseadapter"
01/01/2015,"computer-vision,artificial-intelligence,neural-network,convolution"
01/01/2015,"c++,overloading"
01/01/2015,"javascript,html,css"
01/01/2015,"android,google-maps-android-api-2,android-maps-extensions"
01/01/2015,c#
01/01/2015,"assembly,nasm"
01/01/2015,"java,jbpm,bpmn"
01/01/2015,"java,arrays,dynamic,resize,primitive-types"
01/01/2015,"visual-studio,ssis,sql-server-2008-r2,connection,bids"
01/01/2015,jquery-waypoints
01/01/2015,c++
01/01/2015,"php,facebook,session,facebook-graph-api,authentication"
01/01/2015,"c#,css,asp.net,charts"
01/01/2015,"javascript,iframe,cross-domain"
01/01/2015,"ios,cocoa,swift,realm"
01/01/2015,"c#,wpf,xaml,user-controls,expression-blend"
01/01/2015,"java,libgdx"
01/01/2015,"python,firebase"
01/01/2015,"sql,ms-access,vba,ms-access-2010"
01/01/2015,"css,html"
01/01/2015,"ios,iphone,rest,url,ios7"
01/01/2015,"templates,escaping,jekyll,liquid,url-encoding"
01/01/2015,"javascript,html"
01/01/2015,"apache-spark,spark-graphx"
01/01/2015,"javascript,php,html"
01/01/2015,"python,indexing,indices"
01/01/2015,"c#,arrays,multidimensional-array"
01/01/2015,"java,android,google-drive-api,google-drive-android-api"
01/01/2015,"c,xcode6"
01/01/2015,"android,floating-point,runtimeexception"
01/01/2015,"php,web-services,soap,wsdl"
01/01/2015,"sql,sql-server,treeview"
01/01/2015,"ios8,xcode6,custom-keyboard,ios-keyboard-extension,uiinputviewcontroller"
01/01/2015,"java,android,eclipse,eclipse-adt"
01/01/2015,"image,windows-phone-8.1,gif"
01/01/2015,"algorithm,artificial-intelligence,a-star,tree-search"
01/01/2015,"angularjs,node.js"
01/01/2015,"wordpress,git,vagrant,chef-infra"
01/01/2015,"c#,class"
01/01/2015,"arduino,scheduler,real-time-clock"
01/01/2015,c++
01/01/2015,"windows,windows-7,path,python-3.4"
01/01/2015,"c++,visual-studio,queue"
01/01/2015,"javascript,html,sapui5"
01/01/2015,"ios,objective-c,iphone"
01/01/2015,"javascript,php,jquery,ajax,wordpress"
01/01/2015,"ios,objective-c,uiview,keyboard"
01/01/2015,"php,mysql"
01/01/2015,"list,sorting,python-3.x"
01/01/2015,"css,image,media-queries"
01/01/2015,"jquery,kendo-grid"
01/01/2015,c#
01/01/2015,"python,if-statement"
01/01/2015,"javascript,jquery"
01/01/2015,"xml,xslt"
01/01/2015,"python,numpy,pandas"
01/01/2015,"c#,linq,foreach"
01/01/2015,"hadoop,sqoop2"
01/01/2015,"python,mysql,django,django-debug-toolbar"
01/01/2015,"angularjs,angularjs-directive"
01/01/2015,"php,laravel"
01/01/2015,"sql-server,sql-server-2008"
01/01/2015,"html,unicode"
01/01/2015,"scala,apache-spark"
01/01/2015,"c#,crystal-reports,crystal-reports-2008"
01/01/2015,"java,maven,java-8"
01/01/2015,"javascript,jquery,html,css"
01/01/2015,"javascript,php,jquery,html,css"
01/01/2015,"javascript,jquery,closures"
01/01/2015,"c#,linq"
